,id,0,1,2,3,4,5,6,7
13,ՀԿ_40,,ՍԵՐԳԵՅ ԱՌԱՔԵԼՅԱՆ ԳԱԳԻԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
14,ՀԿ_40,,ՍԵՐԳԵՅ ԱՌԱՔԵԼՅԱՆ ԳԱԳԻԿԻ,Այլ եկամուտներ,ՎՏԲ-Հայաստան բանկ,Պաշտպանված,"66,000.00",ՀՀ դրամ,0.00
15,ՀԿ_40,,ՍԵՐԳԵՅ ԱՌԱՔԵԼՅԱՆ ԳԱԳԻԿԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"1,959,867.00",ՀՀ դրամ,0.00
16,ՀԿ_40,,ՍԵՐԳԵՅ ԱՌԱՔԵԼՅԱՆ ԳԱԳԻԿԻ,Ստացված փոխառություններ (վարկեր),Հայբիզնեսբանկ,Պաշտպանված,"102,034.00",ՀՀ դրամ,0.00
17,ՀԿ_40,,ՍԵՐԳԵՅ ԱՌԱՔԵԼՅԱՆ ԳԱԳԻԿԻ,Միանվագ վճարները,Աշխատանքի և սոցիալական հարցերի նախարարություն,Պաշտպանված,"500,000.00",ՀՀ դրամ,0.00
18,ՀԿ_40,,ՍԵՐԳԵՅ ԱՌԱՔԵԼՅԱՆ ԳԱԳԻԿԻ,Գույքը (բացառությամբ դրամական միջոցների) օտարելուց ստացված եկամուտը,քաղաքացի Սարգիս Վարդանի Սոխակյան,Պաշտպանված,"6,370,000.00",ՀՀ դրամ,0.00
19,ՀԿ_40,,ՍԵՐԳԵՅ ԱՌԱՔԵԼՅԱՆ ԳԱԳԻԿԻ,Գույքը (բացառությամբ դրամական միջոցների) օտարելուց ստացված եկամուտը,Հովհաննես Մուշեղի Հարությունյան,Պաշտպանված,"950,000.00",ՀՀ դրամ,0.00
20,ՀԿ_40,"Ընդամենը
            20,229,045.00            ՀՀ դրամ","20,229,045.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
21,ՀԿ_39,,ՍԱՐԳԻՍ ՆԱԶԱՐՅԱՆ ՄԿՐՏԻՉԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ ՊԵԿ,Պաշտպանված,"5,666,949.00",ՀՀ դրամ,0.00
22,ՀԿ_39,,ՍԱՐԳԻՍ ՆԱԶԱՐՅԱՆ ՄԿՐՏԻՉԻ,Ստացված փոխառություններ (վարկեր),ՎՏԲ-Հայաստան բանկ ՓԲԸ,Պաշտպանված,"1,619,551.00",ՀՀ դրամ,0.00
23,ՀԿ_39,,ՍԱՐԳԻՍ ՆԱԶԱՐՅԱՆ ՄԿՐՏԻՉԻ,Ստացված փոխառություններ (վարկեր),ՎՏԲ-Հայաստան բանկ ՓԲԸ,Պաշտպանված,"2,222,049.00",ՀՀ դրամ,0.00
24,ՀԿ_39,,ՍԱՐԳԻՍ ՆԱԶԱՐՅԱՆ ՄԿՐՏԻՉԻ,Ապահովագրական հատուցումները,Նաիրի ինշուրանս ապահովագրական ՍՊԸ,Պաշտպանված,"850,000.00",ՀՀ դրամ,0.00
25,ՀԿ_39,"Ընդամենը
            10,358,549.00            ՀՀ դրամ","10,358,549.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
26,ՀԿ_38,,ՆԻԿՈԼԱՅ ԲԱՐՍԵՂՅԱՆ ԳԱԳԻԿԻ,Այլ եկամուտներ,ԱԿԲԱ բանկ,Պաշտպանված,"1,962.00",ԱՄՆ դոլար,0.00
27,ՀԿ_38,,ՆԻԿՈԼԱՅ ԲԱՐՍԵՂՅԱՆ ԳԱԳԻԿԻ,Այլ եկամուտներ,Արդշին բանկ,Պաշտպանված,839.00,ԱՄՆ դոլար,0.00
28,ՀԿ_38,,ՆԻԿՈԼԱՅ ԲԱՐՍԵՂՅԱՆ ԳԱԳԻԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"8,235,857.00",ՀՀ դրամ,0.00
29,ՀԿ_38,,ՆԻԿՈԼԱՅ ԲԱՐՍԵՂՅԱՆ ԳԱԳԻԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,668,643.00",ՀՀ դրամ,0.00
30,ՀԿ_38,,ՆԻԿՈԼԱՅ ԲԱՐՍԵՂՅԱՆ ԳԱԳԻԿԻ,Այլ եկամուտներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"66,000.00",ՀՀ դրամ,0.00
31,ՀԿ_38,,ՆԻԿՈԼԱՅ ԲԱՐՍԵՂՅԱՆ ԳԱԳԻԿԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"2,852,235.00",ՀՀ դրամ,0.00
32,ՀԿ_38,"Ընդամենը
            2,801.00            ԱՄՆ դոլար","2,801.00            ԱՄՆ դոլար",ԱՄՆ դոլար,,,,,
33,ՀԿ_38,"Ընդամենը
            13,822,735.00            ՀՀ դրամ","13,822,735.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
34,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"8,120,796.00",ՀՀ դրամ,0.00
35,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,681,133.00",ՀՀ դրամ,0.00
36,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"2,320,714.00",ՀՀ դրամ,0.00
37,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Այլ եկամուտներ,ՀՀ ֆինանսների նախարարություն,Պաշտպանված,"412,532.00",ՀՀ դրամ,0.00
38,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Ստացված փոխառություններ (վարկեր),ԱՐԱՐԱՏԲԱՆԿ ԲԲԸ,Պաշտպանված,"1,450,000.00",ՀՀ դրամ,0.00
39,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Ստացված փոխառություններ (վարկեր),ԱՐԱՐԱՏԲԱՆԿ ԲԲԸ,Պաշտպանված,"1,500,000.00",ՀՀ դրամ,0.00
40,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Ստացված փոխառություններ (վարկեր),«Լոմարդսթրիթ» ՍՊԸ,Պաշտպանված,"150,000.00",ՀՀ դրամ,0.00
41,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Ստացված փոխառություններ (վարկեր),«Լոմբարդսթրիթ» ՍՊԸ,Պաշտպանված,"450,000.00",ՀՀ դրամ,0.00
42,ՀԿ_37,,ՎԱՀԵ ԽԱՉԱՏՐՅԱՆ ԷՄԱՆՈՒԵԼԻ,Ստացված փոխառություններ (վարկեր),ՎՏԲ Հայաստան բանկ ՓԲԸ,Պաշտպանված,"187,000.00",ՀՀ դրամ,0.00
43,ՀԿ_37,"Ընդամենը
            17,272,175.00            ՀՀ դրամ","17,272,175.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
44,ՀԿ_36,,ՎԱՀԵ ՄԱՐՏԻՐՈՍՅԱՆ ՌԱՖԻԿԻ,Ստացված փոխառություններ (վարկեր),Հայբիզնեսբանկ ՓԲԸ,Պաշտպանված,"11,155,000.00",ՀՀ դրամ,0.00
45,ՀԿ_36,,ՎԱՀԵ ՄԱՐՏԻՐՈՍՅԱՆ ՌԱՖԻԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ պաշտպանության նախարարություն,Պաշտպանված,"211,000.00",ՀՀ դրամ,0.00
46,ՀԿ_36,,ՎԱՀԵ ՄԱՐՏԻՐՈՍՅԱՆ ՌԱՖԻԿԻ,Այլ եկամուտներ,ՀՀ աշխատանքի և սոցիալական հարցերի նախարարությունն,Պաշտպանված,"70,000.00",ՀՀ դրամ,0.00
47,ՀԿ_36,,ՎԱՀԵ ՄԱՐՏԻՐՈՍՅԱՆ ՌԱՖԻԿԻ,Ստացված փոխառություններ (վարկեր),Այդի բանկ,Պաշտպանված,"100,000.00",ՀՀ դրամ,0.00
48,ՀԿ_36,,ՎԱՀԵ ՄԱՐՏԻՐՈՍՅԱՆ ՌԱՖԻԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"7,051,641.00",ՀՀ դրամ,0.00
49,ՀԿ_36,,ՎԱՀԵ ՄԱՐՏԻՐՈՍՅԱՆ ՌԱՖԻԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,711,799.00",ՀՀ դրամ,0.00
50,ՀԿ_36,"Ընդամենը
            21,299,440.00            ՀՀ դրամ","21,299,440.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
51,ՀԿ_35,,ՍԱՇԻԿ ԱՎԵՏԻՍՅԱՆ ԱՐԱՄԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"7,437,121.00",ՀՀ դրամ,0.00
52,ՀԿ_35,,ՍԱՇԻԿ ԱՎԵՏԻՍՅԱՆ ԱՐԱՄԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,693,618.00",ՀՀ դրամ,0.00
53,ՀԿ_35,,ՍԱՇԻԿ ԱՎԵՏԻՍՅԱՆ ԱՐԱՄԻ,Այլ եկամուտներ,ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,Պաշտպանված,"72,000.00",ՀՀ դրամ,0.00
54,ՀԿ_35,,ՍԱՇԻԿ ԱՎԵՏԻՍՅԱՆ ԱՐԱՄԻ,Գույքային իրավունքներից ստացված եկամուտը,ՀՀ ՊԵԿ,Պաշտպանված,"546,000.00",ՀՀ դրամ,0.00
55,ՀԿ_35,,ՍԱՇԻԿ ԱՎԵՏԻՍՅԱՆ ԱՐԱՄԻ,Ստացված փոխառություններ (վարկեր),Ինեկոբանկ ՓԲԸ,Պաշտպանված,"600,000.00",ՀՀ դրամ,0.00
56,ՀԿ_35,,ՍԱՇԻԿ ԱՎԵՏԻՍՅԱՆ ԱՐԱՄԻ,Ստացված փոխառություններ (վարկեր),Հայէկոնոմբանկ,Պաշտպանված,"9,564,713.00",ՀՀ դրամ,0.00
57,ՀԿ_35,"Ընդամենը
            20,913,452.00            ՀՀ դրամ","20,913,452.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
58,ՀԿ_34,,ՍՄԲԱՏ ՄԽԻԹԱՐՅԱՆ ԱՏՈՄԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"8,780,421.00",ՀՀ դրամ,0.00
59,ՀԿ_34,,ՍՄԲԱՏ ՄԽԻԹԱՐՅԱՆ ԱՏՈՄԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
60,ՀԿ_34,,ՍՄԲԱՏ ՄԽԻԹԱՐՅԱՆ ԱՏՈՄԻ,Ստացված փոխառություններ (վարկեր),ՎՏԲ Հայաստան բանկ,Պաշտպանված,"2,185,920.00",ՀՀ դրամ,0.00
61,ՀԿ_34,,ՍՄԲԱՏ ՄԽԻԹԱՐՅԱՆ ԱՏՈՄԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"1,499,994.00",ՀՀ դրամ,0.00
62,ՀԿ_34,"Ընդամենը
            15,255,559.00            ՀՀ դրամ","15,255,559.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
63,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ ոստիկանության կրթահամալիր,Պաշտպանված,"6,551,078.00",ՀՀ դրամ,0.00
64,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"357,487.00",ՀՀ դրամ,0.00
65,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"5,179,320.00",ՀՀ դրամ,0.00
66,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Այլ եկամուտներ,ՀՀ ոստիկանություն,Պաշտպանված,"326,073.00",ՀՀ դրամ,0.00
67,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"135,392.00",ՀՀ դրամ,0.00
68,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Ստացված փոխառություններ (վարկեր),<<Հայբիզնեսբանկ>> ՓԲԸ <<Մալաթիա>> մասնաճյուղ,Պաշտպանված,"12,800,000.00",ՀՀ դրամ,0.00
69,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Այլ եկամուտներ,<<ԱյԴի բանկ>> ՓԲԸ <<Մալաթիա>> մասնաճյուղ,Պաշտպանված,"104,852.00",ՀՀ դրամ,0.00
70,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Վարձակալության դիմաց ստացված վճարը կամ այլ հատուցումը,Արշավիր Արմենի Սահակյան,Պաշտպանված,"864,000.00",ՀՀ դրամ,0.00
71,ՀԿ_32,,ՄՈՒՇԵՂ ԲԱԲԱՅԱՆ ԱՎԵՏԻՔԻ,Այլ եկամուտներ,ՀՀ Սոցիալական ապահովության պետական ծառայություն,Պաշտպանված,"54,256.30",ՀՀ դրամ,0.00
72,ՀԿ_32,"Ընդամենը
            26,372,458.30            ՀՀ դրամ","26,372,458.30            ՀՀ դրամ",ՀՀ դրամ,,,,,
73,ՀԿ_31,,ՍԱՍՈՒՆ ԽԱՉԱՏՐՅԱՆ ՄՀԵՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"16,043,065.00",ՀՀ դրամ,0.00
74,ՀԿ_31,,ՍԱՍՈՒՆ ԽԱՉԱՏՐՅԱՆ ՄՀԵՐԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"5,366,566.00",ՀՀ դրամ,0.00
75,ՀԿ_31,"Ընդամենը
            21,409,631.00            ՀՀ դրամ","21,409,631.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
76,ՀԿ_30,,ԼԻԱՆԱ ՍԱՆԹՐՈՍՅԱՆ ՏԻԳՐԱՆԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ քննչական կոմիտե,Պաշտպանված,"5,474,273.00",ՀՀ դրամ,0.00
77,ՀԿ_30,"Ընդամենը
            5,474,273.00            ՀՀ դրամ","5,474,273.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
78,ՀԿ_29,,ՀՈՎՀԱՆՆԵՍ ՀԱՐՈՒԹՅՈՒՆՅԱՆ ՄՈՒՇԵՂԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"6,253,042.00",ՀՀ դրամ,0.00
79,ՀԿ_29,,ՀՈՎՀԱՆՆԵՍ ՀԱՐՈՒԹՅՈՒՆՅԱՆ ՄՈՒՇԵՂԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,676,179.00",ՀՀ դրամ,0.00
80,ՀԿ_29,,ՀՈՎՀԱՆՆԵՍ ՀԱՐՈՒԹՅՈՒՆՅԱՆ ՄՈՒՇԵՂԻ,Այլ եկամուտներ,ՀՀ պաշտպանության նախարարություն,Պաշտպանված,"190,950.00",ՀՀ դրամ,0.00
81,ՀԿ_29,"Ընդամենը
            9,120,171.00            ՀՀ դրամ","9,120,171.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
82,ՀԿ_28,,ՀՈՎԻԿ ՆԻԿՈՂՈՍՅԱՆ ԱՇՈՏԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"6,526,149.00",ՀՀ դրամ,0.00
83,ՀԿ_28,,ՀՈՎԻԿ ՆԻԿՈՂՈՍՅԱՆ ԱՇՈՏԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,699,618.00",ՀՀ դրամ,0.00
84,ՀԿ_28,,ՀՈՎԻԿ ՆԻԿՈՂՈՍՅԱՆ ԱՇՈՏԻ,Ստացված փոխառություններ (վարկեր),ԱԿԲԱ կրեդիտ ագրիկոլ բանկ,Պաշտպանված,"100,000.00",ՀՀ դրամ,0.00
85,ՀԿ_28,,ՀՈՎԻԿ ՆԻԿՈՂՈՍՅԱՆ ԱՇՈՏԻ,Ստացված փոխառություններ (վարկեր),Հայբիզնեսբանկ,Պաշտպանված,"4,000,000.00",ՀՀ դրամ,0.00
86,ՀԿ_28,"Ընդամենը
            13,325,767.00            ՀՀ դրամ","13,325,767.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
87,ՀԿ_27,,ՀԱՅԿ ՄԱՆԱՆԴՅԱՆ ՍԵՐԳՈՅԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"7,523,502.00",ՀՀ դրամ,0.00
88,ՀԿ_27,,ՀԱՅԿ ՄԱՆԱՆԴՅԱՆ ՍԵՐԳՈՅԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
89,ՀԿ_27,,ՀԱՅԿ ՄԱՆԱՆԴՅԱՆ ՍԵՐԳՈՅԻ,Այլ եկամուտներ,ՀՀ պաշտպանության նախարարություն,Պաշտպանված,"190,950.00",ՀՀ դրամ,0.00
90,ՀԿ_27,,ՀԱՅԿ ՄԱՆԱՆԴՅԱՆ ՍԵՐԳՈՅԻ,Այլ եկամուտներ,ՀՀ աշխատանքի և սոցիալական հարցերի նախարարություն,Պաշտպանված,"72,000.00",ՀՀ դրամ,0.00
91,ՀԿ_27,,ՀԱՅԿ ՄԱՆԱՆԴՅԱՆ ՍԵՐԳՈՅԻ,Այլ եկամուտներ,ՀՀ պետական եկամուտների կոմիտե,Պաշտպանված,"1,785,333.00",ՀՀ դրամ,0.00
92,ՀԿ_27,"Ընդամենը
            12,361,009.00            ՀՀ դրամ","12,361,009.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
93,ՀԿ_26,,ԽՈՐԵՆ ՄԵՋԼՈՒՄՅԱՆ ԳԵՎՈՐԳԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"7,506,031.00",ՀՀ դրամ,0.00
94,ՀԿ_26,,ԽՈՐԵՆ ՄԵՋԼՈՒՄՅԱՆ ԳԵՎՈՐԳԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
95,ՀԿ_26,,ԽՈՐԵՆ ՄԵՋԼՈՒՄՅԱՆ ԳԵՎՈՐԳԻ,Ստացված փոխառություններ (վարկեր),Հայբիզնեսբանկ,Պաշտպանված,"800,000.00",ՀՀ դրամ,0.00
96,ՀԿ_26,,ԽՈՐԵՆ ՄԵՋԼՈՒՄՅԱՆ ԳԵՎՈՐԳԻ,Ստացված փոխառություններ (վարկեր),Հայէկոնոմբանկ,Պաշտպանված,"8,306,246.00",ՀՀ դրամ,0.00
97,ՀԿ_26,,ԽՈՐԵՆ ՄԵՋԼՈՒՄՅԱՆ ԳԵՎՈՐԳԻ,Ապահովագրական հատուցումները,Արարատբանկ ՓԲԸ,Պաշտպանված,"72,000.00",ՀՀ դրամ,0.00
98,ՀԿ_26,"Ընդամենը
            19,473,501.00            ՀՀ դրամ","19,473,501.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
99,ՀԿ_25,,ԼԵՌՆԻԿ ՍՏԵՓԱՆՅԱՆ ՀԱՅԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"7,448,310.00",ՀՀ դրամ,0.00
100,ՀԿ_25,,ԼԵՌՆԻԿ ՍՏԵՓԱՆՅԱՆ ՀԱՅԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,789,224.00",ՀՀ դրամ,0.00
101,ՀԿ_25,"Ընդամենը
            10,237,534.00            ՀՀ դրամ","10,237,534.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
102,ՀԿ_24,,ԷԴԳԱՐ ՊՈՂՈՍՅԱՆ ՀԱՅԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"8,700,405.00",ՀՀ դրամ,0.00
103,ՀԿ_24,,ԷԴԳԱՐ ՊՈՂՈՍՅԱՆ ՀԱՅԿԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"2,884,826.00",ՀՀ դրամ,0.00
104,ՀԿ_24,"Ընդամենը
            11,585,231.00            ՀՀ դրամ","11,585,231.00            ՀՀ դրամ",ՀՀ դրամ,,,,,
105,ՀԿ_23,,ՄԱՐԻՆԱ ՕՀԱՆՋԱՆՅԱՆ ԱՇՈՏԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հատուկ քննչական ծառայություն,Պաշտպանված,"5,414,087.00",ՀՀ դրամ,0.00
106,ՀԿ_23,,ՄԱՐԻՆԱ ՕՀԱՆՋԱՆՅԱՆ ԱՇՈՏԻ,Աշխատանքի վարձատրություն և/կամ դրան հավասարեցված այլ վճարումներ,ՀՀ հակակոռուպցիոն կոմիտե,Պաշտպանված,"843,028.00",ՀՀ դրամ,0.00
